Gene	WGD_Estimate	WGD_Zvalue	WGD_Pvalue	WGD_FDR
U2AF1	-0.220868527765901	-0.726890904214502	0.467292789620621	0.834271306881743
NRIP1	-0.161173124207555	-0.720086063737438	0.471472007540208	0.834271306881743
MPP6	-0.195015478604386	-0.719273235657127	0.471972583251608	0.834271306881743
TTBK2	-0.168151820432434	-0.717866254313888	0.472839756832451	0.834271306881743
GATA2	-0.215958552946492	-0.712405455079075	0.476213738511254	0.834271306881743
MLLT1	-0.266084964411602	-0.71232568844334	0.47626312029528	0.834271306881743
CUTC	0.292123886880941	0.710530409640745	0.477375280192783	0.834271306881743
NF2	-0.165785600450206	-0.708959370679825	0.478349690163708	0.834271306881743
WNK4	-0.153660098052146	-0.707656577566897	0.479158548915724	0.834271306881743
CEP152	0.13809485279041	0.70206330972025	0.482639682299282	0.834271306881743
GRIA3	0.125731808756669	0.701596955086572	0.482930551078968	0.834271306881743
SRPR	-0.204926510951208	-0.700319461738399	0.483727820386254	0.834271306881743
EPG5	-0.113520600165134	-0.698203890825584	0.485049693580645	0.834271306881743
TBCK	-0.187179876547354	-0.698184647159748	0.485061726581997	0.834271306881743
HIST1H3B	-0.168565655228991	-0.696721977383997	0.485976802194547	0.834271306881743
ATXN2L	0.153030534344679	0.696691080035586	0.485996142262857	0.834271306881743
TRIM9	0.154316676665905	0.685604718374251	0.492962405338744	0.843930204791871
CCNT1	-0.184508048113135	-0.677372490053831	0.498169648177463	0.847218188895625
ENO3	-0.268075168536269	-0.677246105529183	0.498249819329285	0.847218188895625
IL6ST	0.159737893928548	0.67432031949754	0.500107688366022	0.847218188895625
SELP	0.119792666674192	0.674077302825303	0.500262168681226	0.847218188895625
EGFR	-0.0872992606714395	-0.65838596704194	0.510290150280038	0.859508197191781
DNAH12	-0.149462670521662	-0.657954090197589	0.510567632043769	0.859508197191781
WDR17	0.10258638569229	0.65440401058125	0.51285155122318	0.859508197191781
ZNF43	0.129316060967376	0.651292392754137	0.514857758116043	0.859508197191781
TXLNB	0.152067097372282	0.649739425706238	0.515860552453847	0.859508197191781
SLC16A7	-0.198843535687794	-0.649161472663359	0.516234011489284	0.859508197191781
USP26	-0.122520558752903	-0.647869719654877	0.51706921704077	0.859508197191781
TRMT1	0.186761013298007	0.643201327868164	0.520093471806474	0.862248080461449
ZFP37	0.152691264679761	0.641089373900529	0.521464617663556	0.862248080461449
ERBB2	-0.103990009608485	-0.638999220072936	0.522823439263926	0.862248080461449
CARD10	0.166535777355477	0.633918386559817	0.526134085569483	0.865442490623431
LARP4B	-0.131863182302324	-0.630951709907878	0.528072099566965	0.866368288352053
TEAD2	-0.190455576278268	-0.625331600431958	0.531753444014611	0.868480779564299
ZFP36L2	-0.140133514193824	-0.623383178301533	0.533032749520485	0.868480779564299
POLQ	0.0858301701480837	0.622679227220654	0.53349533601807	0.868480779564299
REV3L	-0.0907658845794118	-0.619337310214364	0.535694170244582	0.869076019900385
SETD2	-0.0836066511177213	-0.615954783395413	0.53792436305252	0.869076019900385
PPP3CA	-0.171058927188928	-0.615841035803404	0.537999440890714	0.869076019900385
C9orf131	-0.142286874326757	-0.611815045322211	0.540660134269795	0.869973912349821
BRWD1	-0.103421543357421	-0.609252642278582	0.542356992083111	0.869973912349821
SPAG17	0.078757504042572	0.607373623202604	0.543602989059271	0.869973912349821
TGIF1	-0.214639567217202	-0.598229602428712	0.549686741817592	0.869973912349821
RPP25L	-0.440480851132676	-0.597126498660088	0.550422927359599	0.869973912349821
PIK3R2	-0.165689384138046	-0.595465370364599	0.551532440403704	0.869973912349821
POLR2B	0.126502007932677	0.593415152592303	0.552903350659863	0.869973912349821
DHX9	0.119138792952112	0.592678423127759	0.553396384165555	0.869973912349821
TMEM255B	-0.183750712554766	-0.592046055259946	0.553819748627173	0.869973912349821
RQCD1	0.204926635281017	0.586649525800706	0.557439113281216	0.869973912349821
MYH1	-0.0696265628657245	-0.585250507922843	0.558379287912798	0.869973912349821
CDK12	-0.0958669337899717	-0.584305833275458	0.559014568294999	0.869973912349821
DYNC1I1	0.116451340004489	0.58406510309327	0.559176512043824	0.869973912349821
HIAT1	-0.225743018241739	-0.581798779128128	0.560702226509332	0.869973912349821
MTHFD1	0.160303229352757	0.579781276656072	0.562062125401765	0.869973912349821
CAMSAP2	-0.115590172515122	-0.578611174075272	0.562851563303603	0.869973912349821
TNFRSF25	0.235002246857584	0.576326648056335	0.564394414146994	0.869973912349821
RBM39	-0.177123831578499	-0.576306710176145	0.564407888116502	0.869973912349821
DSC2	-0.113814546124444	-0.571686373665494	0.567534467555888	0.869973912349821
FUBP3	0.185723203720649	0.566881991469316	0.570794360044852	0.869973912349821
BRD1	-0.127375606584883	-0.562397788501526	0.573845025482302	0.869973912349821
DNAJC7	0.22649755953389	0.560166972615997	0.575365552408065	0.869973912349821
RET	0.0974616543534924	0.559787460517246	0.575624417715727	0.869973912349821
KMT2A	-0.0711030428814202	-0.558329305798088	0.576619536859916	0.869973912349821
ESRP1	0.12175461847495	0.558328326897728	0.576620205183841	0.869973912349821
ADAMTSL4	-0.123400258633748	-0.558143302725951	0.576746533159781	0.869973912349821
WT1	-0.137786059334104	-0.556834961962571	0.577640194198902	0.869973912349821
GNA13	-0.191403744787953	-0.555040414718481	0.578867017266819	0.869973912349821
PPP2R2D	0.206325763761434	0.554512807070534	0.579227943288701	0.869973912349821
UPF3B	-0.147545981375541	-0.551505027929965	0.581287520930746	0.869973912349821
EIF4G1	-0.105476104073763	-0.549196152204577	0.582870844739139	0.869973912349821
FUBP1	0.11258783011103	0.547125494043236	0.584292518507313	0.869973912349821
MARK2	0.124010895038233	0.546658159880666	0.584613604140981	0.869973912349821
PTPRA	0.142939472432834	0.545359554034555	0.58550625212115	0.869973912349821
BRD7	-0.138211197440377	-0.538968639432693	0.589908493784817	0.873324037726288
MAPK1	0.162273092733057	0.537586666582567	0.590862437369126	0.873324037726288
TRRAP	0.0668640801624765	0.535819328612472	0.592083422410188	0.873324037726288
KDR	-0.0769354042238044	-0.534051571526926	0.593305854201351	0.873324037726288
MED25	0.138971637213719	0.527188547475586	0.598062660902543	0.877110039617811
CREB3L3	-0.134146283760131	-0.526325011311055	0.598662407993109	0.877110039617811
CUL3	0.10970783221044	0.521856646494458	0.601770145508158	0.879617614083851
MSX1	-0.205551752254056	-0.517645362725865	0.604705725626306	0.881862516538363
CWH43	0.0956290035418189	0.507791103738839	0.61159984937237	0.884903076630533
METAP1	0.225713653598721	0.507290813825574	0.611950783131107	0.884903076630533
SMAD2	-0.136293319841877	-0.506702105048733	0.612363853331998	0.884903076630533
TNKS1BP1	-0.091871798654578	-0.505421221672011	0.613263016619079	0.884903076630533
AKR1B15	0.144600510327512	0.504342234367577	0.614020903416493	0.884903076630533
CCDC50	0.151278713304179	0.499502896370854	0.617425146844208	0.884903076630533
NUP188	0.103385998212972	0.498598898355701	0.618061981393416	0.884903076630533
AKR1B10	0.159864911688186	0.494341477750115	0.621065036801409	0.884903076630533
KRT16	0.13876535662184	0.494207623060284	0.621159556644146	0.884903076630533
MET	-0.0906818671035002	-0.493527364810062	0.621640009249673	0.884903076630533
NPAS3	-0.0938988233667716	-0.490337465127734	0.623895119908242	0.884903076630533
CDC7	0.160254074195224	0.490017438587917	0.624121558911245	0.884903076630533
ZMPSTE24	0.168432489584231	0.488704968291773	0.625050585873948	0.884903076630533
PIGR	-0.111907086105281	-0.48372246932574	0.628582844603009	0.886186439232158
ZBTB20	-0.0894972694960708	-0.483458276353501	0.628770378312341	0.886186439232158
UHRF2	0.150405497882859	0.478035183709304	0.632625163364325	0.88772866482351
GABRG3	-0.107210371463003	-0.477954190252924	0.632682810326597	0.88772866482351
MAGI1	0.0837693818189066	0.475485448168048	0.634441002842323	0.888217403979252
PDGFRA	0.0750949874881531	0.472954038384195	0.636245970425757	0.888769315672344
NKAP	-0.137333879412374	-0.466147532750606	0.64110990181209	0.893582385269064
NRD1	0.0974088785994816	0.462907944436051	0.643430352787611	0.893662026538393
HTRA2	-0.171746613144145	-0.462107734967918	0.644004063568937	0.893662026538393
TCERG1	-0.101886663016621	-0.458720641486635	0.646434789213139	0.895063554295115
RB1	-0.0554090704456608	-0.453838900614996	0.64994478254814	0.897699686590548
FOXP1	0.0977291178964077	0.452111717424593	0.651188502812509	0.897699686590548
FAHD2A	-0.187508659707102	-0.44817127575673	0.654029591341172	0.898295490447488
BRCA2	-0.0585341064187095	-0.447557711278537	0.654472428754598	0.898295490447488
RBM14	-0.140608970670925	-0.441773854639794	0.658652859952201	0.90206804732584
CD3EAP	-0.16687742168857	-0.434035270236828	0.664262829015221	0.902326475041336
MYC	0.123284660446186	0.433764066082351	0.664459778260756	0.902326475041336
AK5	0.0962459125290312	0.429286787355203	0.667714530987537	0.902326475041336
ADAMDEC1	0.104202463524301	0.426891447203883	0.669458395356397	0.902326475041336
SRSF2	0.154561489201025	0.426409949962488	0.669809152376098	0.902326475041336
SLC4A11	-0.094427998230732	-0.425492451044767	0.670477723514853	0.902326475041336
MPRIP	-0.111061891301065	-0.424643641558645	0.671096473917067	0.902326475041336
HPS1	0.119079374426846	0.423804781849625	0.671708190461646	0.902326475041336
POLR2A	-0.084196570609272	-0.423772231391446	0.671731931419661	0.902326475041336
STARD8	0.0910605056518523	0.421791736615942	0.673177037759217	0.902343688911291
NR3C1	0.120668627880517	0.416543484352045	0.677012354707208	0.905557926678431
PTPDC1	0.113760642295013	0.414211510156224	0.678719213009229	0.9059175936352
ATRIP	-0.129972049292203	-0.411494392021579	0.680710052534704	0.906653981177302
RIT1	-0.163740130488228	-0.40787630699341	0.683364488099483	0.908267534327549
GAS2L2	0.0857792676016063	0.40235648198586	0.68742169222721	0.908267534327549
TAS2R3	0.164740092051839	0.401997031798721	0.687686210723206	0.908267534327549
VPS13C	-0.0526546426693037	-0.401994225542114	0.687688275990859	0.908267534327549
MCCC1	-0.110715752156056	-0.397594356975174	0.690929220820337	0.909224738913629
SOS1	-0.0766594841679287	-0.397092236961077	0.691299444348617	0.909224738913629
CARD11	0.0590453381361675	0.393696228870477	0.693805325909326	0.910619490255991
RXRA	-0.106720378784701	-0.386209935714312	0.699341195898207	0.915977034128629
DDX3X	-0.0763514332050493	-0.370753297393612	0.710821289308695	0.929081768183564
SPOP	-0.0869900558451732	-0.368405087618573	0.712571204455467	0.929440701463653
PAX2	-0.114258013365952	-0.364764528067556	0.715287185828131	0.929783276719885
MVK	-0.131459208971501	-0.360777620370828	0.718265694004268	0.929783276719885
KIAA1549	0.0574920643927577	0.359352928725561	0.71933108351897	0.929783276719885
NFU1	0.168810711601685	0.358679403623188	0.719834938048127	0.929783276719885
MUC6	0.0541064805326725	0.358174033961038	0.720213077840165	0.929783276719885
DPAGT1	-0.13478461528345	-0.34901256171572	0.727079878967045	0.930773803877826
HIST1H2AK	0.116651025815982	0.347195701417947	0.728444299995297	0.930773803877826
PIM1	0.138753963920311	0.344880062612537	0.730184539820186	0.930773803877826
IDH2	-0.109464677877462	-0.341902022346995	0.732424627644863	0.930773803877826
KLHL7	-0.0965800667131933	-0.336913867872974	0.736181830841403	0.930773803877826
HMCN1	0.0305850420355728	0.335212642359226	0.73746468597427	0.930773803877826
KAT6B	-0.0623859190122114	-0.333173007424922	0.739003692214134	0.930773803877826
LAMC1	-0.0584204734980273	-0.331003403028191	0.740641915070471	0.930773803877826
RNF6	0.0904288199576653	0.330258465221818	0.741204673778076	0.930773803877826
SENP6	0.0795479110299366	0.323615163087157	0.746229406757451	0.930773803877826
DOCK3	-0.048324963802968	-0.322771108648132	0.746868594816356	0.930773803877826
CPVL	0.0951975839153612	0.322486837663429	0.747083907620096	0.930773803877826
RP1L1	-0.0397468318913752	-0.31890437171554	0.74979902913082	0.930773803877826
C19orf70	0.234892063094441	0.318722949922314	0.749936610049087	0.930773803877826
ELF3	-0.0683132157633473	-0.317706315017168	0.750707720540173	0.930773803877826
STK11	0.0668288837504854	0.317453140584585	0.750899790352385	0.930773803877826
LATS2	0.0768043002210537	0.316643010426897	0.751514496168099	0.930773803877826
TBX3	0.0611212890962082	0.316574203975233	0.751566711995551	0.930773803877826
RAD50	0.0717827073514202	0.314356532312822	0.753250266118846	0.930773803877826
INPPL1	-0.0577931138213624	-0.313289812328611	0.754060489425532	0.930773803877826
C11orf57	-0.143972543032057	-0.311094514836165	0.755728770937451	0.930773803877826
B4GALNT4	-0.0816173274142209	-0.310897567090472	0.755878494072227	0.930773803877826
PNLDC1	-0.0821264169221417	-0.31053376529358	0.756155086691486	0.930773803877826
IARS	0.0739042661022604	0.309791171281811	0.756719765859739	0.930773803877826
ILK	0.118680923721868	0.308218847720149	0.757915811729087	0.930773803877826
PSIP1	0.074584160368451	0.304619953065169	0.760655621501659	0.931946328485791
WTAP	-0.0932875489135181	-0.303079677083454	0.761829141539972	0.931946328485791
PHF6	-0.10889639516256	-0.299232842437104	0.764762392001441	0.933721525118039
DDX52	-0.0960896657869156	-0.289486497511008	0.772209111205004	0.938039367071904
CYB5R2	0.137214318154236	0.285690249987565	0.775115372989399	0.938039367071904
APPL1	0.0987052321587583	0.285458447717096	0.77529293448744	0.938039367071904
TCF12	0.0650267299063443	0.285074338200473	0.775587189827995	0.938039367071904
PLEKHH2	0.051410847383677	0.284870096025977	0.775743667054702	0.938039367071904
TP53BP1	-0.0486245477420148	-0.279428228230739	0.77991621047782	0.941278185059438
VHL	0.06887843983332	0.269873236765672	0.787257777438722	0.948321988119302
C6orf89	0.0963286062938528	0.263483890229571	0.792177638737794	0.952427313749638
USP13	-0.0617344173193875	-0.260142122216786	0.79475414727149	0.952636251436948
CDKN2C	0.123995514013233	0.259336442501199	0.79537566389815	0.952636251436948
TUBB3	-0.0829055562135728	-0.25549760736573	0.798338791349901	0.952728791343857
IL17RB	0.094473053175494	0.253135654656264	0.800163387457641	0.952728791343857
HIST1H4B	0.0977622934849814	0.252674911047588	0.800519436977859	0.952728791343857
TPR	-0.039877639569665	-0.250893336511284	0.801896576372438	0.952728791343857
COL1A1	0.0431822233414797	0.247856656763349	0.804245316510459	0.952728791343857
GALNT2	0.0651659897476282	0.247493223968973	0.804526534912591	0.952728791343857
NRAP	-0.0389303516116493	-0.2418915885298	0.808864168006095	0.953722768608869
PHF14	0.058501126428394	0.241432432020316	0.809219978940515	0.953722768608869
SBNO1	-0.04957521202092	-0.240545453677702	0.80990743048531	0.953722768608869
DAZAP1	0.0654045959175608	0.237530851465455	0.812244987928203	0.954690937303671
CCDC6	-0.0695851770900281	-0.231548727494441	0.81688853470541	0.95836085077171
ADD3	0.0624828675679536	0.22692907878889	0.82047889023876	0.960783830576986
GLI1	0.0432817673874324	0.223580701913285	0.82308358119876	0.961968923514011
LYZL6	-0.0969489211493612	-0.220653689320202	0.8253620931884	0.961968923514011
INIP	-0.127130556844465	-0.218875269644683	0.826747211356504	0.961968923514011
ARID5B	-0.0435362785935193	-0.217093057434927	0.828135824319567	0.961968923514011
IQSEC2	-0.0480174005909385	-0.215823158313239	0.829125595981124	0.961968923514011
DLD	-0.0653602463758441	-0.212460746372501	0.831747598552313	0.962385283656207
MAP4K2	0.0638721059257639	0.211113016332388	0.83279908356098	0.962385283656207
SPATA22	-0.0688752992287475	-0.209488072189248	0.83406724583538	0.962385283656207
AFMID	-0.0812201214039949	-0.205953822118044	0.836826982562144	0.963804385766271
CDC42EP1	0.0801504327165439	0.203798977257479	0.8385105920998	0.96398115515123
ZNF609	-0.0448213757370373	-0.199565807544214	0.841820171430895	0.96602314754365
MAP3K19	0.0334365423877107	0.192708861646633	0.847186982953835	0.966147512978944
KIF11	0.055277148419072	0.190174468327011	0.849172417332457	0.966147512978944
KRT222	0.0623065839789914	0.190086446950763	0.84924139022381	0.966147512978944
IFT74	-0.0695394964878266	-0.189734834643624	0.849516922502315	0.966147512978944
KEAP1	-0.0286172808630013	-0.187756562742021	0.851067488008913	0.966147512978944
ZBTB45	-0.0570444822707279	-0.1876768843092	0.851129951910022	0.966147512978944
ZMYND8	-0.0385443423436346	-0.180930450717096	0.856422167069598	0.967064298903869
EPHX4	0.0741078132664217	0.179965449779267	0.857179692381309	0.967064298903869
COL5A3	0.0264177498988995	0.179565872844247	0.857493398656679	0.967064298903869
TRIM51	-0.0278508557255639	-0.177200302031324	0.859351058431603	0.967064298903869
SLIT2	-0.0230047849275185	-0.17669423508209	0.859748569365497	0.967064298903869
TTK	-0.0372630123266613	-0.173897044334695	0.861946375518715	0.967064298903869
TTC3	-0.0308621044409962	-0.170655390979539	0.864494741008791	0.967064298903869
ARHGAP18	0.0487715593974594	0.170193185554199	0.864858210679097	0.967064298903869
B3GALTL	-0.0611195296374379	-0.169055736434601	0.865752800923463	0.967064298903869
CANX	-0.052612609525712	-0.165622989539572	0.86845365412488	0.967773362429363
GANAB	0.0403442945911769	0.164344593978717	0.869459877992094	0.967773362429363
MECOM	0.0253094220784091	0.162079928164413	0.871242912197644	0.968047680219604
ACTC1	-0.0369728380759154	-0.157343767557162	0.874973928293811	0.969171957116496
MRI1	0.0749289289921003	0.154944586931129	0.876865002791013	0.969171957116496
HIST1H4J	-0.0626525180344896	-0.153671730437481	0.877868575819037	0.969171957116496
TP53BP2	-0.0331966588318589	-0.151668487447423	0.87944841295836	0.969171957116496
PRKDC	-0.0188399374694973	-0.151036906910653	0.879946602334342	0.969171957116496
USP34	0.01955522867657	0.144980051978863	0.884726621588169	0.970686257630084
PRKCI	0.0386738763146842	0.144533630799782	0.885079101707563	0.970686257630084
RBM27	0.0301536450398224	0.143438591373245	0.88594380656714	0.970686257630084
CEP76	-0.0476039932396002	-0.139034524558046	0.889422867334392	0.970752719970859
ERRFI1	-0.0474657152341527	-0.138278086009184	0.890020643953519	0.970752719970859
DST	-0.0154371368034312	-0.137510746902809	0.890627098639931	0.970752719970859
ATP8B1	0.0298622402110034	0.133285090920851	0.893967918117715	0.97142729936935
PLSCR1	-0.0550756295494897	-0.132270012356503	0.894770725616646	0.97142729936935
MED12	0.017769519283104	0.126383547313668	0.89942832506109	0.97142729936935
TRMT13	0.0391017500176206	0.126154681041613	0.89960948396509	0.97142729936935
TAS2R9	-0.0425338114743192	-0.124154967139752	0.901192577299477	0.97142729936935
PCDHA10	-0.020902648954984	-0.122947872432618	0.902148376446598	0.97142729936935
PPP2R5B	-0.0357409919319133	-0.12064275838204	0.903973999877514	0.97142729936935
MFRP	-0.0314130398597052	-0.116988381398714	0.906869260556785	0.97142729936935
ACACB	-0.0165755042217682	-0.11435712869677	0.908954697325939	0.97142729936935
SYTL2	-0.0197629510201439	-0.114053853251993	0.909195103202604	0.97142729936935
TCP10L	-0.0525638086463695	-0.111973442576409	0.910844463874789	0.97142729936935
CMTR2	0.0257240717844718	0.11188523596195	0.910914403090134	0.97142729936935
GNB3	0.0389976946615518	0.109635969378938	0.912698083157363	0.97142729936935
ZMYM4	0.0224581228350178	0.106744876561506	0.914991379623926	0.97142729936935
ARFGAP1	0.0374249200879956	0.106226899422357	0.915402329036229	0.97142729936935
TNN	-0.0133770297441233	-0.105578015950497	0.915917167976816	0.97142729936935
EPB41L5	-0.0251681836884522	-0.0965839271023591	0.923056821126731	0.975062627034555
IRF6	0.0220871929722491	0.0896987088502117	0.9285266419958	0.975062627034555
LGALS2	0.0415758987787668	0.0893993066765684	0.928764574458494	0.975062627034555
PIGO	-0.0218532422618473	-0.0893585920731893	0.928796930513736	0.975062627034555
NAV1	0.0156463834944614	0.0848577058825057	0.932374516271271	0.975062627034555
KIF1B	0.0151265756604278	0.0846818309563184	0.932514340871973	0.975062627034555
AKAP7	-0.03063513691215	-0.0826548720444669	0.934125968919453	0.975062627034555
KRT17	0.0231126128046744	0.080806800356427	0.935595599856304	0.975062627034555
CDC14A	0.0209119497932356	0.0782638970551624	0.937618135319315	0.975062627034555
KCNB2	-0.0102212624821461	-0.0755638735287476	0.939766079004507	0.975062627034555
C20orf195	-0.0265623743587763	-0.0755512022266014	0.93977616042263	0.975062627034555
CYHR1	0.0359617361652806	0.0728185402740757	0.941950517118264	0.975062627034555
PRRC2A	-0.0120570147899075	-0.0712453685356347	0.943202474260411	0.975062627034555
OR51E2	-0.0165904817882748	-0.0710248404121716	0.943377985621191	0.975062627034555
CAMTA2	-0.0162548184052181	-0.0707591323939811	0.943589457882457	0.975062627034555
SIGLEC8	-0.0143045734023926	-0.069715028490532	0.944420479880509	0.975062627034555
TOP2A	0.0140268446034318	0.0662843973180617	0.947151405040707	0.975062627034555
RBM45	0.021633878887024	0.0662187177969359	0.947203694833568	0.975062627034555
ARHGAP35	-0.00862731125665312	-0.0587536737060001	0.953148307703764	0.978077250715325
BTG2	0.0247883655521768	0.0567649797934688	0.954732411011988	0.978077250715325
MCF2L2	0.0103951693123909	0.0566930666740975	0.954789697126865	0.978077250715325
TCF7L2	0.0118751409830093	0.0528971639356881	0.957813844086051	0.979582340542552
GOLM1	-0.0181755967756894	-0.0441514593163625	0.964783674144876	0.984050779143809
TSPYL1	0.0174235769256097	0.0427220058672403	0.965923137437166	0.984050779143809
MYCN	-0.0116822809763714	-0.0397774247360399	0.968270574434834	0.984050779143809
MORC4	-0.00891969106754562	-0.0374301659826868	0.970142020541283	0.984050779143809
PCDHGA8	-0.0068290477663667	-0.0364638399552097	0.970912511058846	0.984050779143809
YY2	-0.0113333383231762	-0.0320179070329645	0.974457770471037	0.984050779143809
TEX14	-0.00568206930159817	-0.0318848074667007	0.97456391436552	0.984050779143809
CERKL	0.00711511203148153	0.0317406628305839	0.974678866961487	0.984050779143809
ATP1B1	0.00959275920349757	0.0263167715120346	0.979004677812006	0.986836715234502
TMEM200C	-0.00325051719034113	-0.0109170335889325	0.991289640469098	0.997623759577527
USP40	-0.00204311519333441	-0.0082583971032454	0.993410827352589	0.99816398920595
SVIL	0.000617289121775088	0.0040257642470478	0.996787913538113	0.999289032397909
EMC1	0.000546934686634709	0.00192388158125273	0.998464965536448	0.999289032397909
ATF7IP	-0.000169158472348486	-0.000891065864790998	0.999289032397909	0.999289032397909
