Gene	WGD_Estimate	WGD_Zvalue	WGD_Pvalue	WGD_FDR
CRIP3	-0.38404045359692	-0.642720184180896	0.520405681584215	0.900034258789855
PCDHA10	-0.16607620863797	-0.640645037299413	0.521753331392741	0.900034258789855
SLC3A2	0.287350038564202	0.638630932928902	0.523063053243411	0.900034258789855
NOVA1	-0.208279367506645	-0.636875929157204	0.52420566294474	0.900034258789855
QKI	-0.345304368731556	-0.632559680967838	0.527021223541473	0.900034258789855
B3GALTL	-0.375599721546176	-0.630317185910812	0.528487081025366	0.900034258789855
NRIP1	-0.216897021245616	-0.628989407365814	0.529355991000428	0.900034258789855
MFRP	-0.287527694782261	-0.627305408204484	0.530459059024966	0.900034258789855
CDC25C	-0.314184081257958	-0.625733468032912	0.531489777302599	0.900034258789855
SPOP	-0.234622416127632	-0.624101518260056	0.532560916896484	0.900034258789855
SBNO1	-0.193645354430789	-0.620720432671288	0.534783583132362	0.900034258789855
GOLGA4	0.173106605694694	0.619855947935955	0.535352630430918	0.900034258789855
BRWD1	-0.168046997615613	-0.615577126025297	0.538173651872649	0.902318323927784
NF1	-0.0979388451990612	-0.613291296076859	0.539683747512286	0.902398027683145
CTAGE1	0.183624875670596	0.60651060485866	0.544175742431865	0.90437756060156
PLXNB2	-0.146184996517941	-0.603608633995981	0.546103871171013	0.90437756060156
GABRG3	-0.22445497461784	-0.603092958632254	0.54644685043004	0.90437756060156
SETDB1	0.182264163003891	0.602666335788594	0.546730680882305	0.90437756060156
FGFR2	-0.160214495237045	-0.596982636845196	0.55051897312381	0.90820910806789
HPS1	-0.269870834266773	-0.592811581817618	0.553307255865821	0.908771350164372
CENPC	-0.261565368600015	-0.592067251505461	0.553805555367592	0.908771350164372
REV3L	0.126809660015034	0.580849098293958	0.561342161008286	0.917505419885752
MPRIP	-0.228789610981045	-0.577488690983622	0.563609376040775	0.917505419885752
CREB3L3	0.214651650229257	0.574180009801402	0.565845995192694	0.917505419885752
ITGA1	0.191628433393687	0.573858812094717	0.566063346798303	0.917505419885752
RIT1	0.350106542680616	0.572505399707783	0.566979628735538	0.917505419885752
MYH9	-0.136627226743889	-0.570925186402034	0.568050357206414	0.917505419885752
USP26	-0.159761926944681	-0.565696758588475	0.571599939096488	0.920476324198177
TNKS1BP1	-0.165028342789395	-0.561875829736569	0.574200622577167	0.920476324198177
EP300	-0.114643313841165	-0.55890213151242	0.576228514640953	0.920476324198177
TAF1	-0.138259652034015	-0.555397938626071	0.578622502253579	0.920476324198177
WTAP	0.252198870620583	0.549115725432352	0.582926034068904	0.920476324198177
HSPA4L	-0.233828745938181	-0.549000426884432	0.583005156870389	0.920476324198177
IFT74	0.291364410948666	0.543879164195288	0.586524627832298	0.920476324198177
TBCK	-0.275580513203526	-0.542004995494735	0.587815064540424	0.920476324198177
RBM14	-0.249194439079161	-0.541975843701642	0.587835147029867	0.920476324198177
ADD3	0.216274013516452	0.535125146650576	0.592563322287625	0.920476324198177
ZZZ3	-0.222726821836803	-0.529722134095344	0.596304599253973	0.920476324198177
ARHGAP18	0.240391436335214	0.529497283069688	0.596460528678631	0.920476324198177
ICAM3	-0.332095050059163	-0.528939337615949	0.596847532215608	0.920476324198177
CARD11	0.11744397937814	0.527060954980338	0.598151259847508	0.920476324198177
SOX9	-0.17288154175278	-0.52438621541091	0.600009942166501	0.920476324198177
XIRP2	-0.0768651746773825	-0.522936261188234	0.601018609535399	0.920476324198177
ZNF626	0.193998335659284	0.520384667682425	0.602795494298711	0.920476324198177
ACTC1	-0.175969905220525	-0.517610617292292	0.604729972493829	0.920476324198177
ABL1	-0.170031344411507	-0.514411943262847	0.606964010854967	0.920476324198177
TMEM255B	-0.224747470204863	-0.511673615090093	0.608879455045036	0.920476324198177
HIAT1	-0.320277543380704	-0.510624497406204	0.609614018749407	0.920476324198177
KIAA1024	0.167290062536033	0.509542478795494	0.610372031106994	0.920476324198177
WT1	0.196693046055213	0.504790680142904	0.613705862426247	0.920476324198177
EIF2S3	0.280530520026102	0.50339898546594	0.614683784768767	0.920476324198177
ERBB2	-0.118755737899322	-0.503164588127032	0.614848559631197	0.920476324198177
CNTLN	0.133951742963319	0.501465327329029	0.616043673813443	0.920476324198177
KIDINS220	-0.154239311575014	-0.501148819765929	0.616266390698378	0.920476324198177
SALL4	0.134338820868856	0.498111329124916	0.618405575838249	0.920476324198177
RAB3GAP1	-0.187580870506862	-0.496464990612947	0.619566381782989	0.920476324198177
LARP4B	-0.164654743449676	-0.494568230814241	0.620904932186234	0.920476324198177
SLC16A4	-0.29910036837751	-0.493358640986092	0.621759200440377	0.920476324198177
GRIK4	0.149096455402089	0.493316784659442	0.621788770446999	0.920476324198177
SLC35B2	-0.253808747238427	-0.49164136716869	0.622972894281669	0.920476324198177
NCOR1	-0.100756311358887	-0.491060517856425	0.623383645254886	0.920476324198177
TRIM51	-0.133470167327685	-0.490910871503622	0.623489487531861	0.920476324198177
ZMYM4	0.16371075295101	0.490759437454736	0.623596602131018	0.920476324198177
KLF5	0.17156763252348	0.488063448338331	0.625504900221873	0.921089554741994
DNMT3A	-0.139637831742557	-0.484613244118276	0.62795071717354	0.922489505943034
KIT	0.130492290665787	0.479130824261458	0.631845562393207	0.923525921497187
MUC6	0.112690476533592	0.477576089910401	0.632951952158022	0.923525921497187
STARD8	0.158683539586235	0.476737033990929	0.633549387932004	0.923525921497187
GNA13	-0.227781304925237	-0.475201411781712	0.634643420931617	0.923525921497187
NLK	-0.212151136491172	-0.471452834212305	0.637317393883903	0.925234898885572
TGFBR2	-0.144358374527308	-0.465482466073938	0.641585990486369	0.929245436925093
AFG3L2	-0.28417811048442	-0.462217302497229	0.643925496502048	0.929745724132396
MAP4K2	0.210678430854326	0.457407401149598	0.647378245627943	0.929745724132396
NPAS3	-0.139572331225965	-0.457341450667024	0.64742564064799	0.929745724132396
CERKL	0.147384732845778	0.455666018435264	0.648630161561502	0.929745724132396
PIGR	-0.151794887856559	-0.454504416636655	0.64946581377806	0.929745724132396
SLC27A5	-0.177994380487093	-0.452312965339286	0.651043536962191	0.929846903485351
MED12	-0.0963044004775543	-0.4322038099804	0.665593290507588	0.948432009799496
FN1	-0.0933189933073625	-0.417944181594131	0.675987928647036	0.949124455802383
GRIA3	0.113607507476999	0.417759784299071	0.676122756816442	0.949124455802383
KDM5C	-0.12559408063847	-0.414460321756141	0.67853701983832	0.949124455802383
HUWE1	-0.0743099869544361	-0.414204809722296	0.67872411968528	0.949124455802383
TOP2A	-0.136162446424008	-0.412661949819787	0.679854306293499	0.949124455802383
STAMBPL1	-0.218189706826128	-0.412429867408421	0.680024375272253	0.949124455802383
SENP6	0.159390849474111	0.412146563009889	0.680232001564353	0.949124455802383
CDC42EP1	-0.247566792142383	-0.405091739909208	0.685410077907866	0.949124455802383
RBM45	0.196630207722364	0.40401037867129	0.686205087164995	0.949124455802383
DICER1	0.111865772213823	0.401577955449984	0.687994656223085	0.949124455802383
TGIF1	0.218462513934865	0.400991164430997	0.688426629068046	0.949124455802383
RBM27	-0.126305864474703	-0.393148638555688	0.694209702030446	0.949124455802383
VPS13C	-0.0852689294920259	-0.390500065656461	0.696166806764884	0.949124455802383
ZNF43	0.117642071647119	0.389839548155511	0.696655197617592	0.949124455802383
CDC14A	-0.16336690598233	-0.387506497261536	0.698381275825268	0.949124455802383
MRI1	-0.337175265732718	-0.38735122760815	0.698496205611735	0.949124455802383
C11orf57	0.246669274772593	0.386740160856256	0.698948581141453	0.949124455802383
TBX3	0.107801997191228	0.384522769436499	0.700591023091543	0.949124455802383
KRT17	0.154969346660699	0.380984183371476	0.703214984912154	0.949124455802383
MORC4	0.140774949742319	0.377006479163425	0.706168789921624	0.949124455802383
ATXN2L	0.132102845580361	0.376620310682364	0.706455791647255	0.949124455802383
UTP20	-0.0930757982139297	-0.374226565074409	0.708235761455587	0.949124455802383
PPP2R5B	0.155435814532774	0.373135214888564	0.709047810560337	0.949124455802383
BPIFC	-0.14911029275659	-0.36928685632412	0.71191392141912	0.949124455802383
WDR17	0.100190533228763	0.368827270417639	0.712256476670468	0.949124455802383
H2AFY2	-0.199299208875898	-0.368324004552019	0.712631655664048	0.949124455802383
EPHX4	-0.268823409576914	-0.366998981350298	0.71361977783646	0.949124455802383
NPM1	0.224447923226657	0.36674278962948	0.713810885622809	0.949124455802383
GANAB	-0.13727057070556	-0.365881720849797	0.71445333670112	0.949124455802383
AGPAT9	0.168863365476839	0.364710795888647	0.715327298966592	0.949124455802383
KCNB2	0.0716602064783339	0.364542653993573	0.715452828437445	0.949124455802383
NFE2L2	-0.0903582288817247	-0.363366217795019	0.716331333928808	0.949124455802383
MLLT1	0.20801511477598	0.362457394868027	0.717010256035503	0.949124455802383
EGFR	-0.0698083877831654	-0.356077008863828	0.721782894583363	0.949124455802383
KRAS	0.0536858180582459	0.354480399319797	0.722978890715699	0.949124455802383
GIGYF2	-0.106132457504385	-0.353389516983965	0.72379644373564	0.949124455802383
HIST1H4B	0.19818102335359	0.351104455738266	0.725509985292136	0.949124455802383
MXRA5	0.0589800373905903	0.350026827337612	0.726318564344341	0.949124455802383
MUC17	0.0500248741073555	0.348428429185324	0.727518455151537	0.949124455802383
SPAG17	-0.0707324873476969	-0.348305443109758	0.727610806474112	0.949124455802383
ATRIP	-0.15172700150133	-0.342032827896689	0.732326187405825	0.951251600866949
CYP11B2	0.106684208781649	0.336889115922508	0.736200490457699	0.951251600866949
KMT2D	-0.0472709845104325	-0.336630810381026	0.736395227113358	0.951251600866949
CAMSAP2	-0.0980853213730461	-0.335676490485235	0.737114836042963	0.951251600866949
EMC1	-0.154128356805873	-0.333096795585493	0.73906121815776	0.951251600866949
MARK2	-0.115683292062816	-0.332863014113126	0.739237689348373	0.951251600866949
GATA2	-0.142420663877668	-0.330862278015879	0.740748516453309	0.951251600866949
IPO11	0.146900978232579	0.329767829594417	0.741575397110215	0.951251600866949
FBXO7	-0.181967722825818	-0.324360820496705	0.745664878310557	0.9521974252297
SAFB	-0.115342531445881	-0.322524944051727	0.747055043896653	0.9521974252297
FHOD3	0.0854149909076298	0.321388764520437	0.747915796490799	0.9521974252297
C3orf70	-0.168220103777913	-0.320636570431916	0.748485820480396	0.9521974252297
IL17RB	-0.216687222071935	-0.311628075943586	0.755323194517929	0.958135379406495
EIF4G1	-0.0985893744464884	-0.306010581859774	0.759596588866514	0.958135379406495
AP1S1	-0.193878054873409	-0.303910046900235	0.761196423290467	0.958135379406495
KMT2A	-0.0594004701346638	-0.300230142430918	0.764001614645683	0.958135379406495
ABCA6	0.0841655293968451	0.299705548730302	0.764401765792235	0.958135379406495
IKBKE	-0.116982281684123	-0.298922061901653	0.764999513336351	0.958135379406495
GNA11	0.144993767542076	0.297130143141253	0.766367152103848	0.958135379406495
CD79A	-0.193386485930521	-0.297095730698259	0.766393423711854	0.958135379406495
DPAGT1	-0.213757479235331	-0.296131758934949	0.767129460983482	0.958135379406495
MYC	0.134589564564239	0.292568665203004	0.769851867761266	0.959186468406055
ENO3	0.156267748365747	0.290962227952681	0.771080207989308	0.959186468406055
SETD2	-0.0536028194480802	-0.287955388377566	0.773380887810058	0.960112691707859
LATS2	0.103675914055168	0.285139193518871	0.775537503757038	0.960856706462033
ERRFI1	-0.168067535162155	-0.274297835217185	0.783855747985672	0.968824792111247
NF2	-0.0994312263897105	-0.272666963711464	0.785109231856764	0.968824792111247
CDK4	-0.190028405906225	-0.266511975612506	0.789844937622977	0.971600877467864
CANX	-0.120623745199613	-0.265650574911217	0.790508331424421	0.971600877467864
RXRA	-0.101285854617164	-0.263198896541068	0.792397281261797	0.971915621811749
KAT6B	0.0764608474011177	0.259497782530661	0.795251192724852	0.971915621811749
TRMT13	-0.121684359930921	-0.259188121567837	0.79549009564819	0.971915621811749
PTPRA	0.100258486644107	0.256281984682538	0.797733106981863	0.972729895272351
BMP2K	0.0961656834952717	0.254163573132559	0.799369191139698	0.972802348980658
XPOT	0.083745729573267	0.249542156713038	0.802941435689064	0.973273940242588
ERF	-0.105523482051063	-0.246710494319757	0.805132284282657	0.973273940242588
ZBTB7B	-0.0866161779381148	-0.244880598037526	0.806548884913803	0.973273940242588
MAP3K19	-0.0692968422048981	-0.240277409243263	0.810115206902303	0.973273940242588
NCAPH	0.10798279316973	0.23604590257205	0.813397051275033	0.973273940242588
TEX14	0.0641970769204199	0.235783785822366	0.81360045051598	0.973273940242588
GNB3	0.127153999477645	0.234973718715488	0.814229131617455	0.973273940242588
PNLDC1	-0.0924442371931985	-0.233890048365878	0.815070339216468	0.973273940242588
TMEM156	-0.137044918320256	-0.232796346461211	0.815919550095077	0.973273940242588
MCF2L2	-0.0693446945509308	-0.231998676719019	0.816539041592124	0.973273940242588
C20orf195	-0.132107289769503	-0.220849550386093	0.825209580382233	0.973273940242588
PPP3CA	-0.0931592612732992	-0.218126601664606	0.827330471263518	0.973273940242588
WDR5	-0.131691103322473	-0.215787446286578	0.829153434209468	0.973273940242588
TTK	0.0743537605978487	0.21563140056111	0.829275077442966	0.973273940242588
UHRF2	0.0957350174744516	0.211962783592668	0.832136068983158	0.973273940242588
C9orf131	-0.0770967773199472	-0.21157909673177	0.832435418525775	0.973273940242588
RAC1	-0.0803484207305275	-0.211101083553816	0.832808394730185	0.973273940242588
GRM8	-0.0475460715310299	-0.209895974541128	0.83374886410256	0.973273940242588
PTPN11	0.0805201498932375	0.203494546777475	0.838748507558307	0.973273940242588
GAS2L2	-0.0658361024181777	-0.202102979742045	0.839836218436932	0.973273940242588
U2AF1	-0.0981899074099382	-0.200385789437708	0.841178872486971	0.973273940242588
GOLIM4	-0.0883773319859143	-0.200328378180534	0.841223769782908	0.973273940242588
TCF7L2	-0.0726188166939721	-0.198030061503727	0.843021543778564	0.973273940242588
NFU1	0.117382794704007	0.197063592112794	0.843777774006177	0.973273940242588
USP40	0.0702218699331131	0.195842238593243	0.844733648554302	0.973273940242588
TUBB3	0.103548771806995	0.195432866820324	0.845054088646169	0.973273940242588
ATF7IP	0.0548467503621474	0.19392765733933	0.846232527353341	0.973273940242588
FLNB	0.0445438633181394	0.193043438472401	0.846924948875606	0.973273940242588
NRAP	-0.0489250531221963	-0.19262388387478	0.847253538587618	0.973273940242588
NUP188	-0.0576469657966828	-0.187525964492091	0.851248268048602	0.973273940242588
CD3EAP	-0.0994694382536022	-0.187181311036688	0.85151847749479	0.973273940242588
IRF6	0.0674233296518067	0.184711200650214	0.853455560502799	0.973273940242588
KIAA1549	0.0468452906745114	0.184688192004943	0.853473608264743	0.973273940242588
B2M	-0.067808320324634	-0.18046843615837	0.856784831835372	0.973273940242588
MSH3	0.0700705363957408	0.180244901702687	0.856960309180613	0.973273940242588
HIST1H4J	0.113345498894687	0.179947135669935	0.857194070223406	0.973273940242588
CPVL	-0.0848153628145716	-0.178765808034611	0.858121593990224	0.973273940242588
INPPL1	-0.0498522613892053	-0.172800784004301	0.862808020768513	0.976740758986189
TBC1D24	-0.146801504364552	-0.169266729968809	0.86558684398073	0.976740758986189
SLIT2	-0.0341664518099749	-0.168640313988407	0.866079568700837	0.976740758986189
CIC	0.0345978534167944	0.166821589202019	0.867510430995837	0.976740758986189
YY2	0.0900612563574848	0.163819339892466	0.86987336632953	0.977182902200479
SYTL2	-0.0419755005089877	-0.157662710370809	0.874722585724338	0.977182902200479
POLR2A	0.043916048549312	0.155828447416034	0.876168246734803	0.977182902200479
TAF1D	0.10493599554236	0.149988434893444	0.880773739658421	0.977182902200479
ZFHX3	-0.0297877642133663	-0.146642152873953	0.883414480137757	0.977182902200479
CUTC	0.0886323360315586	0.145428056983728	0.884372913863926	0.977182902200479
GALNT2	0.0622698293720034	0.145164213446148	0.884581220129594	0.977182902200479
DIAPH2	0.0468604180813932	0.142701478283537	0.886525949166716	0.977182902200479
FGF19	-0.0925396703589215	-0.142465118609873	0.886712629616857	0.977182902200479
KIF11	-0.0601553516557906	-0.141862244122832	0.887188817459554	0.977182902200479
ZBTB20	-0.0384892987796137	-0.141039737657598	0.887838549980133	0.977182902200479
CDKN2A	0.0334225881061835	0.141032999374998	0.887843873145413	0.977182902200479
RPP25L	0.123986232824585	0.134424022127996	0.893067287110162	0.977182902200479
RHOB	0.0691756717171011	0.132792684876643	0.894357339745933	0.977182902200479
MAGI1	-0.035069632169582	-0.130730574586167	0.895988444879308	0.977182902200479
PLEKHH2	0.0352910002348478	0.128334659632332	0.897884137455447	0.977182902200479
MTHFD1	-0.0579338973015313	-0.127260350685972	0.898734340665996	0.977182902200479
KDR	0.0265197447365542	0.122929788543665	0.902162696674812	0.977182902200479
TP53BP1	0.0290274990049811	0.122793300463011	0.902270779567393	0.977182902200479
TEAD2	-0.0568486677578818	-0.121609297853861	0.903208449525605	0.977182902200479
ACACB	0.0279290310493279	0.119540932289958	0.904846813234428	0.977182902200479
RNF6	-0.0544851707400487	-0.118391274814646	0.905757638847772	0.977182902200479
TP53BP2	0.0367582810469517	0.114641600145154	0.908729204919701	0.977182902200479
ATP6V1B1	-0.050761762833797	-0.114152063222452	0.909117251431613	0.977182902200479
ATP1B1	-0.0645264667138934	-0.113952317522419	0.909275592244307	0.977182902200479
CCDC6	-0.054166148841264	-0.11256624830424	0.910374444879183	0.977182902200479
ECSIT	0.0559926193698931	0.112200063026698	0.910664779198177	0.977182902200479
PHF6	0.0585488165325186	0.107110609022868	0.914701230805896	0.978215653888577
ADAMDEC1	-0.0338154084243977	-0.106963242352306	0.914818140762091	0.978215653888577
FUBP3	0.0497445175428128	0.104990249025685	0.916383546106317	0.978215653888577
CCND1	0.0538992128181696	0.102448454074094	0.918400725174344	0.978675729589931
HCFC2	0.0356802882732294	0.0977146858351694	0.922158853756083	0.980241719461908
EPG5	-0.024438235267213	-0.0965953956445723	0.923047713139981	0.980241719461908
DNAH12	0.0280246902900344	0.0906460720554608	0.927773822389532	0.983567780780655
CUL3	0.0355307130157472	0.0856637219713025	0.93173374175304	0.98607155859627
ILK	-0.0476118151717024	-0.0820561613926549	0.934602053651216	0.986658206410364
TNFAIP3	-0.0340250311975742	-0.0809442287121692	0.935486305915823	0.986658206410364
USP13	-0.0290146853824876	-0.0775595084260757	0.938178452907028	0.987570647817738
MVK	0.0401790623043573	0.0743917261559521	0.940698692133517	0.987570647817738
SLC4A11	0.0252487802147742	0.0729639818816627	0.941834779379108	0.987570647817738
BRCA2	-0.0142075016945492	-0.0718091041100448	0.942753827495377	0.987570647817738
BTG2	0.0395816901017755	0.0682375505522054	0.945596535602503	0.988525355032171
ADAM28	-0.0190823146802997	-0.0666384873073484	0.946869505387379	0.988525355032171
BRD7	-0.0212374585833788	-0.0624205148346654	0.95022795833862	0.990355828200892
NID2	0.0151636181862679	0.0581857080425464	0.953600704764337	0.990844010699135
CDKN1A	-0.0177492007078715	-0.0546041084192953	0.956453865598891	0.990844010699135
ARID5B	-0.0170054858652187	-0.0543465028168678	0.956659100382088	0.990844010699135
SRSF2	-0.0306723033563143	-0.053768025757552	0.957119984403055	0.990844010699135
CTSF	-0.0243777576711719	-0.0461547604040273	0.963186899987309	0.994095965720144
AXIN1	0.0156748752726802	0.044506695766788	0.964500514817398	0.994095965720144
SRPR	-0.0204549783161232	-0.0428052145136921	0.9658568072205	0.994095965720144
COL1A1	0.0105235273146163	0.0399385015574343	0.96814215577322	0.994095965720144
FAM13B	0.0168323503237809	0.0389742536971172	0.968910915586192	0.994095965720144
C17orf47	0.0129460529032798	0.0305909821084847	0.975595734020509	0.994095965720144
RAD50	0.0102423347011103	0.0290581254136389	0.976818232761928	0.994095965720144
SIGLEC8	0.00937883594050972	0.0289651689705302	0.976892370066336	0.994095965720144
FOXP1	0.00988253425022513	0.02797164112946	0.977684769393757	0.994095965720144
PBRM1	-0.00517564024386502	-0.0256801843176376	0.97951242926855	0.994095965720144
DDX52	-0.0105214045215059	-0.0238792726909321	0.980948907565163	0.994095965720144
MED25	0.00941236953551085	0.0224393200468477	0.982097515378024	0.994095965720144
C20orf85	0.0170255150255068	0.0197529724121218	0.984240433133488	0.994095965720144
FAHD2A	0.0107986742936315	0.0194117736942074	0.984512618129054	0.994095965720144
CHD4	-0.00397717729957286	-0.0187720689807364	0.985022935620495	0.994095965720144
NUP93	-0.00777335297208982	-0.0174970544555602	0.986040082691618	0.994095965720144
EIF1AX	-17.2276207405956	-0.0148900555668387	0.988119893552513	0.994166237806931
PDYN	0.00582147722758493	0.0128033679552515	0.989784669476428	0.994166237806931
DYNC1I1	-0.00329178331241998	-0.0107482257548311	0.991424321731134	0.994166237806931
MTFR2	-17.1185218756216	-0.00933112520012508	0.992554947308054	0.994166237806931
ATR	-5.65873474373572e-05	-0.000230058257617938	0.999816440069781	0.999816440069781
