#hypeR	v1.3.1
#Signature Head	A2M,A4GNT,AADAC,AADACL2,AASDH,AASS
#Signature Size	4847
#Signature Type	symbols
#Genesets	H v7.0.1
#Background	23467
#P-Value	1
#FDR	1
#Test	hypergeometric
#Power	1
#Absolute	FALSE
label	pval	fdr	signature	geneset	overlap	background	hits
HALLMARK_HYPOXIA	0.23	0.32	4847	200	46	23467	ALDOB,AMPD3,ANXA2,BCL2,BTG1,CAV1,CDKN1A,CITED2,CXCR4,DCN,DUSP1,ETS1,EXT1,FOS,GCNT2,GPC1,HEXA,HK1,HMOX1,IDS,KLF6,LXN,MAP3K1,MT1E,NAGK,NDST2,PGM1,PHKG1,PIM1,PLAC8,PNRC1,PPP1R15A,PPP1R3C,PRKCA,PYGM,RORA,SDC3,SDC4,SELENBP1,SRPX,TGFB3,TGM2,TNFAIP3,TPST2,XPNPEP1,ZFP36
HALLMARK_PROTEIN_SECRETION	0.25	0.33	4847	96	23	23467	ABCA1,AP2M1,ARFIP1,ATP1A1,ATP6V1H,CAV2,CD63,CLN5,CTSC,DST,GALC,M6PR,RAB14,RAB9A,SNX2,SSPN,STX12,STX7,TOM1L1,TSPAN8,VAMP3,VAMP4,VPS4B
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.3	0.4	4847	49	12	23467	CAT,EGLN2,FTL,GPX3,HHEX,JUNB,LSP1,MBP,MSRA,PDLIM1,PRNP,SOD2
HALLMARK_PANCREAS_BETA_CELLS	0.45	0.57	4847	40	9	23467	ELP4,FOXA2,FOXO1,G6PC2,LMO2,MAFB,PAX6,PCSK2,VDR
HALLMARK_MITOTIC_SPINDLE	0.88	1	4847	199	35	23467	AKAP13,ARAP3,ARF6,ARHGAP10,ARHGAP27,ARHGDIA,ARHGEF2,ARHGEF3,CDC42BPA,CDC42EP1,CDC42EP2,CDC42EP4,CLIP2,DOCK2,DOCK4,DST,EPB41L2,FGD4,FLNA,GSN,KIFAP3,NCK1,NEDD9,PCGF5,PREX1,PXN,RAB3GAP1,RAPGEF5,SORBS2,SPTBN1,SSH2,SUN2,SYNPO,TIAM1,TUBGCP2
HALLMARK_SPERMATOGENESIS	0.97	1	4847	135	20	23467	ACE,ACRBP,CAMK4,CCNA1,CCT6B,CFTR,DCC,GFI1,GPR182,HSPA1L,IL13RA2,JAM3,NOS1,PACRG,SEPT4,SHE,SPATA6,STAM2,TLE4,ZPBP
HALLMARK_DNA_REPAIR	0.99	1	4847	150	20	23467	AK1,AK3,CETN2,CMPK2,DDB2,ERCC5,GMPR2,HCLS1,NPR2,PDE4B,POLD4,POLH,POLL,POLR3GL,RRM2B,SDCBP,TK2,VPS28,VPS37B,XPC
HALLMARK_MTORC1_SIGNALING	0.99	1	4847	200	28	23467	ADD3,BCAT1,BTG2,CCNG1,CDKN1A,CFP,CORO1A,CTSC,CXCR4,DAPP1,DHCR24,FDXR,FGL2,GGA2,IFI30,ITGB2,LDLR,LGMN,LTA4H,M6PR,MAP2K3,PGM1,PPP1R15A,QDPR,SLA,SLC9A3R1,SYTL2,UBE2D3
HALLMARK_E2F_TARGETS	1	1	4847	200	4	23467	CDKN1A,ING3,MYC,NBN
HALLMARK_G2M_CHECKPOINT	1	1	4847	200	7	23467	ARID4A,CUL1,FOXN3,MEIS1,MYC,PML,TGFB1
HALLMARK_GLYCOLYSIS	1	1	4847	200	26	23467	AK3,AKR1A1,ALDH9A1,ALDOB,ANG,CAPN5,CD44,CHST4,CITED2,CXCR4,CYB5A,DCN,EXT1,FBP2,GPC1,GPR87,IDUA,IL13RA1,MET,PFKFB1,PPP2CB,QSOX1,SDC3,SOX9,TGFA,TSTA3
HALLMARK_MYC_TARGETS_V1	1	1	4847	200	4	23467	CUL1,EEF1B2,MYC,RPL34
HALLMARK_MYC_TARGETS_V2	1	1	4847	58	3	23467	DUSP2,MAP3K6,MYC
HALLMARK_OXIDATIVE_PHOSPHORYLATION	1	1	4847	200	19	23467	ACAA1,ACAA2,ACADSB,ATP6V0E1,ATP6V1H,BDH2,CYB5A,CYB5R3,DECR1,GLUD1,HADHA,ISCU,MAOB,MGST3,MTRR,OXA1L,RETSAT,SDHD,TCIRG1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1	1	4847	113	7	23467	ATP6V0D1,CCL2,DNAJB9,HERPUD1,IFIT1,PARN,WFS1
