#hypeR	v1.3.1
#Signature Head	A2M,A2ML1,AADAC,AASS,ABAT,ABCA10
#Signature Size	5017
#Signature Type	symbols
#Genesets	H v7.0.1
#Background	23467
#P-Value	1
#FDR	1
#Test	hypergeometric
#Power	1
#Absolute	FALSE
label	pval	fdr	signature	geneset	overlap	background	hits
HALLMARK_MTORC1_SIGNALING	0.93	1	5017	200	35	23467	ACTR2,ARPC5L,ATP6V1D,BHLHE40,BTG2,CDKN1A,CFP,CORO1A,CTSC,CXCR4,DAPP1,EDEM1,FGL2,FKBP2,GLRX,IFI30,ITGB2,LGMN,LTA4H,MAP2K3,NFKBIB,NFYC,NUPR1,PIK3R3,RAB1A,RPN1,SERP1,SKAP2,SLA,SRD5A1,SYTL2,UBE2D3,WARS,XBP1,YKT6
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.94	1	5017	113	18	23467	ARFGAP1,ATP6V0D1,CCL2,CEBPB,DNAJB9,DNAJC3,EDEM1,EIF2AK3,ERN1,EXOC2,GOSR2,HERPUD1,IFIT1,IMP3,SERP1,SPCS3,XBP1,ZBTB17
HALLMARK_HYPOXIA	0.97	1	5017	200	33	23467	AMPD3,BCL2,BGN,BHLHE40,BTG1,CDKN1A,CDKN1C,CP,CXCR4,DCN,ETS1,FBP1,GLRX,HDLBP,HS3ST1,ISG20,LXN,MT1E,NAGK,NDST2,PLAC8,PNRC1,PYGM,RBPJ,S100A4,SDC4,SELENBP1,SLC2A5,TGFB3,TGM2,TMEM45A,TNFAIP3,TPST2
HALLMARK_PANCREAS_BETA_CELLS	0.98	1	5017	40	4	23467	DCX,LMO2,MAFB,VDR
HALLMARK_DNA_REPAIR	0.99	1	5017	150	22	23467	AK1,AK3,CANT1,CMPK2,EDF1,ELL,ERCC5,GUK1,HCLS1,NCBP2,PDE4B,POLD4,POLH,POLR3GL,RALA,RRM2B,SDCBP,SEC61A1,TAF13,TK2,VPS28,VPS37B
HALLMARK_GLYCOLYSIS	0.99	1	5017	200	31	23467	AGRN,AK3,ALDH9A1,ALG1,ARPP19,B3GAT1,CAPN5,CHPF2,CHST12,CHST4,CLDN9,COPB2,CXCR4,CYB5A,DCN,GLRX,GMPPA,GMPPB,GPR87,GUSB,HDLBP,IDUA,ISG20,LHPP,QSOX1,SPAG4,SRD5A3,TFF3,TGFA,TSTA3,VCAN
HALLMARK_E2F_TARGETS	1	1	5017	200	4	23467	CBX5,CDKN1A,CDKN2C,STAG1
HALLMARK_G2M_CHECKPOINT	1	1	5017	200	14	23467	ATF5,BCL3,CCND1,CDKN2C,DMD,EFNA5,FOXN3,MAPK14,MEIS1,NOTCH2,PML,SMAD3,STAG1,TGFB1
HALLMARK_MYC_TARGETS_V1	1	1	5017	200	2	23467	EIF4G2,NCBP2
HALLMARK_MYC_TARGETS_V2	1	1	5017	58	1	23467	MAP3K6
HALLMARK_OXIDATIVE_PHOSPHORYLATION	1	1	5017	200	24	23467	ATP6V0C,ATP6V1D,ATP6V1H,BDH2,CASP7,CYB5A,CYB5R3,DECR1,ETFDH,FDX1,HADHB,IDH2,ISCU,MAOB,MTRR,NDUFB2,NDUFB4,NDUFS6,OGDH,OPA1,PDP1,RETSAT,TCIRG1,UQCRB
HALLMARK_SPERMATOGENESIS	1	1	5017	135	17	23467	ADCYAP1,ALOX15,CFTR,CHFR,GFI1,GPR182,GRM8,HOXB1,IL12RB2,OAZ3,PACRG,PHKG2,SEPT4,SHE,SLC2A5,STAM2,TLE4
